"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.650848111E2,-4.764788628E0,3.940786362E0,-9.356786728E0
1.650898541E2,-4.598300934E0,3.902298927E0,-8.240169525E0
1.650949110E2,-4.369964123E0,3.758520126E0,-7.347860336E0
1.650999547E2,-4.018546581E0,3.619615555E0,-6.734749794E0
1.651049984E2,-3.568476677E0,3.528675079E0,-6.327266216E0
1.651100421E2,-3.087207079E0,3.394828796E0,-6.230068207E0
1.651151321E2,-2.475034237E0,3.165577888E0,-6.246993065E0
1.651202221E2,-1.798583031E0,2.903282166E0,-6.101427078E0
1.651253121E2,-9.807326794E-1,2.507628441E0,-5.799110413E0
1.651304103E2,-1.827936769E-1,1.940597534E0,-5.436369419E0
1.651353203E2,5.801036954E-1,1.293284416E0,-4.946834087E0
1.651403263E2,1.430300593E0,6.327962875E-1,-4.368770599E0
1.651453695E2,2.001855135E0,1.217508316E-1,-3.759447336E0
1.651504128E2,2.301199913E0,-3.404941559E-1,-3.558526993E0
1.651554690E2,2.916774273E0,-7.301101685E-1,-3.239645481E0
1.651605129E2,3.452863216E0,-9.946699142E-1,-2.846120834E0
1.651655567E2,3.868163824E0,-1.344857216E0,-2.339031935E0
1.651706006E2,4.087573051E0,-1.670677185E0,-1.894484043E0
1.651756549E2,4.145693302E0,-1.905315399E0,-1.411099792E0
1.651806993E2,3.990234852E0,-2.178083420E0,-1.007867932E0
1.651857437E2,3.822008610E0,-2.527230263E0,-6.124246120E-1
1.651907881E2,3.640598059E0,-2.971795082E0,-3.149455190E-1
1.651958781E2,3.435971260E0,-3.363408566E0,-6.267604232E-2
1.652009681E2,3.117353678E0,-3.793044567E0,1.968055964E-1
1.652060581E2,2.732347727E0,-4.222391605E0,5.015936494E-1
1.652111560E2,2.151291370E0,-4.541423321E0,6.170608997E-1
1.652160660E2,1.694097757E0,-4.812448978E0,6.423445344E-1
1.652210707E2,1.211564302E0,-5.035472393E0,7.304931879E-1
1.652261144E2,7.656410336E-1,-5.138834953E0,7.035059929E-1
1.652311581E2,3.463207483E-1,-5.175306320E0,6.513587236E-1
1.652362129E2,-4.686772823E-2,-5.087591171E0,6.210453510E-1
1.652412572E2,-4.187031686E-1,-4.928481579E0,6.407447457E-1
1.652463015E2,-6.783558726E-1,-4.817655087E0,6.333648562E-1
1.652513457E2,-9.598391056E-1,-4.688114643E0,6.224870682E-1
1.652564357E2,-1.200901747E0,-4.549459934E0,7.131244540E-1
1.652615257E2,-1.468986630E0,-4.377751827E0,7.807888985E-1
1.652666157E2,-1.683220744E0,-4.206460476E0,8.782177567E-1
1.652717136E2,-1.930179358E0,-4.083364010E0,9.671703577E-1
1.652767418E2,-2.153302670E0,-4.013094425E0,1.067258596E0
1.652817932E2,-2.213974476E0,-3.871223927E0,1.293352604E0
1.652868446E2,-2.218045712E0,-3.815594196E0,1.497679830E0
1.652918960E2,-2.280396938E0,-3.740835667E0,1.700335383E0
1.652968060E2,-2.296494961E0,-3.689921856E0,1.845194459E0
1.653018138E2,-2.117729902E0,-3.753733158E0,2.032312393E0
1.653068564E2,-1.902248383E0,-3.817310810E0,2.186137199E0
1.653118990E2,-1.635810733E0,-3.871061802E0,2.298321724E0
1.653169571E2,-1.280107021E0,-3.900654316E0,2.345607042E0
1.653220005E2,-8.540747762E-1,-3.920485020E0,2.357218266E0
1.653270439E2,-4.767232239E-1,-3.940167904E0,2.414833784E0
1.653320872E2,-9.950038791E-2,-3.950176716E0,2.451725006E0
1.653371430E2,2.250936031E-1,-3.883583546E0,2.314839602E0
1.653421870E2,5.114970207E-1,-3.754843235E0,2.305549860E0
1.653472310E2,7.692003250E-1,-3.683589458E0,2.256363869E0
1.653522750E2,9.068644047E-1,-3.550173283E0,2.152692556E0
1.653573289E2,1.115592599E0,-3.325972080E0,2.123281479E0
1.653623734E2,1.327946186E0,-3.116302490E0,2.134183884E0
1.653674179E2,1.519879103E0,-2.825501442E0,2.175457954E0
1.653724625E2,1.806124687E0,-2.587581635E0,2.189216375E0
1.653775149E2,2.038553953E0,-2.287722588E0,2.232367754E0
1.653825597E2,2.255651236E0,-1.921240807E0,2.304233551E0
1.653876046E2,2.524485350E0,-1.507369041E0,2.365957260E0
1.653926496E2,2.740648746E0,-1.094037056E0,2.426840305E0
1.653977008E2,2.938086510E0,-6.525821686E-1,2.534231424E0
1.654027461E2,3.021866798E0,-2.117805481E-1,2.601410866E0
1.654077913E2,2.915937901E0,2.474718094E-1,2.714210510E0
1.654128365E2,2.615691900E0,7.586193085E-1,2.833877563E0
1.654178867E2,2.259206295E0,1.302504539E0,2.926946163E0
1.654229322E2,1.965164661E0,1.845646858E0,3.055631876E0
1.654279777E2,1.795270681E0,2.349821091E0,3.134352684E0
1.654330232E2,1.710749865E0,2.824677467E0,3.082607746E0
1.654380728E2,1.682754159E0,3.184192657E0,2.891716480E0
1.654431184E2,1.706428885E0,3.500255585E0,2.600486994E0
1.654481641E2,1.648088455E0,3.873352051E0,2.405595064E0
1.654532098E2,1.579412937E0,4.212556839E0,2.283315182E0
1.654582998E2,1.633796215E0,4.446191788E0,2.224085569E0
1.654633898E2,1.858677626E0,4.502661705E0,2.309146881E0
1.654684798E2,2.177100182E0,4.487411499E0,2.476467609E0
1.654735769E2,2.565232038E0,4.477044106E0,2.702035666E0
1.654784869E2,2.979988575E0,4.361556053E0,2.861389637E0
1.654834894E2,3.321018696E0,4.356273651E0,2.963757038E0
1.654885339E2,3.626287222E0,4.293680191E0,3.070761204E0
1.654935784E2,3.881396055E0,4.202536583E0,3.148234606E0
1.654986308E2,4.115630627E0,4.125885010E0,3.185639858E0
1.655036757E2,4.133714199E0,4.097126007E0,3.090524197E0
1.655087206E2,3.950869083E0,4.302666664E0,3.090786934E0
1.655137656E2,3.434681416E0,4.742153168E0,3.155948639E0
1.655188556E2,2.424366474E0,5.506119728E0,3.175071239E0
1.655239456E2,1.298485518E0,6.422060013E0,2.862933159E0
1.655290356E2,3.912359178E-1,6.959037781E0,2.313020229E0
1.655341331E2,-2.740114331E-1,6.978890419E0,1.771434784E0
1.655390431E2,-4.919780195E-1,6.620973587E0,1.049773455E0
1.655440469E2,-4.302217066E-1,5.794865608E0,3.767340183E-1
1.655490909E2,-3.512245119E-1,4.673276901E0,-1.420705914E-1
1.655541350E2,-3.880429268E-1,3.548263550E0,-5.304682255E-1
1.655591889E2,-5.453165770E-1,2.534608841E0,-8.075957298E-1
1.655642333E2,-6.751451492E-1,1.708714485E0,-9.157845974E-1
1.655692779E2,-8.501181602E-1,1.084700584E0,-8.683767319E-1
1.655743224E2,-1.028380871E0,6.097011566E-1,-8.262146711E-1
1.655793749E2,-1.115306139E0,2.834844589E-1,-8.159489632E-1
1.655844197E2,-1.111638546E0,7.710552216E-2,-8.261538744E-1
1.655894647E2,-1.032051921E0,-1.920795441E-2,-9.177043438E-1
1.655945096E2,-8.622782230E-1,9.002780914E-2,-1.180593491E0
1.655995608E2,-7.164376974E-1,2.849988937E-1,-1.581024647E0
1.656046060E2,-6.943306923E-1,6.660823822E-1,-1.975410223E0
1.656096513E2,-7.623177767E-1,1.223581314E0,-2.425931215E0
1.656146965E2,-7.583100796E-1,1.866559982E0,-2.951701880E0
1.656197467E2,-7.402622700E-1,2.446830750E0,-3.533933878E0
1.656247922E2,-7.658919692E-1,2.988571167E0,-4.356096268E0
1.656298377E2,-8.310230970E-1,3.353296280E0,-5.592715263E0
1.656348832E2,-1.031556249E0,3.546048164E0,-7.396525383E0
1.656399327E2,-1.272232771E0,3.571659088E0,-9.209670067E0
1.656449783E2,-1.400198698E0,3.482572556E0,-1.021664238E1
1.656500241E2,-1.620835066E0,3.421975136E0,-1.060947323E1
1.656550697E2,-1.656033158E0,3.073871613E0,-1.020914936E1
1.656601187E2,-1.538906455E0,2.562868118E0,-8.857586861E0
1.656651645E2,-1.240143061E0,2.085412979E0,-7.053462029E0
1.656702104E2,-1.007143855E0,1.536538124E0,-5.518140793E0
1.656752562E2,-1.000815272E0,8.639545441E-1,-4.390273094E0
1.656803046E2,-1.100828171E0,1.970949173E-1,-3.527466774E0
1.656853506E2,-1.230619431E0,-4.830904007E-1,-2.874871731E0
1.656903966E2,-1.423871994E0,-1.138299942E0,-2.403052807E0
1.656954426E2,-1.547311068E0,-1.825946808E0,-1.925302267E0
1.657004906E2,-1.563392043E0,-2.450342178E0,-1.527693987E0
1.657055367E2,-1.697085738E0,-2.997213364E0,-1.281920195E0
1.657105828E2,-1.810230613E0,-3.418854237E0,-1.150413990E0
1.657156289E2,-1.965768218E0,-3.801520824E0,-9.755879045E-1
1.657207189E2,-2.044473410E0,-4.107021809E0,-8.778465986E-1
1.657258089E2,-2.114528179E0,-4.349836826E0,-8.285819292E-1
1.657308989E2,-2.066678047E0,-4.587467670E0,-6.701785922E-1
1.657359958E2,-1.939798951E0,-4.781692982E0,-5.702948570E-1
1.657410196E2,-1.791972041E0,-4.999556065E0,-4.088051021E-1
1.657460722E2,-1.627633572E0,-5.174078941E0,-7.624331862E-2
1.657511248E2,-1.418271422E0,-5.377069473E0,3.180957735E-1
1.657561774E2,-1.106472492E0,-5.512862206E0,7.609683871E-1
1.657610874E2,-8.457844257E-1,-5.677245140E0,1.024849057E0
1.657660926E2,-6.161358953E-1,-5.741047859E0,1.038076282E0
1.657711361E2,-4.416171908E-1,-5.795301437E0,1.126345634E0
1.657761796E2,-2.359748483E-1,-5.854385376E0,1.184300900E0
1.657812696E2,-1.832914352E-2,-5.870488167E0,1.298257470E0
1.657863596E2,1.110335588E-1,-5.901063919E0,1.415956497E0
1.657914496E2,2.623538673E-1,-5.721326828E0,1.427618265E0
1.657965479E2,3.974827528E-1,-5.575443268E0,1.395787001E0
1.658015778E2,5.932494998E-1,-5.362918854E0,1.286868334E0
1.658066287E2,7.973442674E-1,-5.093370438E0,1.038643241E0
1.658116797E2,1.005338550E0,-4.757263660E0,7.844496965E-1
1.658167307E2,1.164772511E0,-4.359431744E0,4.946898520E-1
1.658216407E2,1.290307879E0,-3.909477711E0,1.820597351E-1
1.658266494E2,1.486815691E0,-3.522258282E0,-1.079820469E-2
1.658316916E2,1.807137966E0,-3.178539753E0,1.936872303E-2
1.658367339E2,2.008184671E0,-2.930828094E0,2.140295208E-1
1.658417930E2,2.105200291E0,-2.759845734E0,5.204512477E-1
1.658468361E2,2.055616856E0,-2.761137009E0,8.862627149E-1
1.658518792E2,1.754372120E0,-2.853193283E0,1.130475998E0
1.658569223E2,1.388049245E0,-2.978527069E0,1.320801735E0
1.658619790E2,9.371514916E-1,-3.170597553E0,1.304993033E0
1.658670227E2,4.778604507E-1,-3.348043919E0,1.140645623E0
1.658720665E2,1.292362213E-1,-3.400916576E0,1.100232482E0
1.658771103E2,-2.382454872E-1,-3.319820881E0,1.164427757E0
1.658822003E2,-5.581915379E-1,-3.157564640E0,1.400260448E0
1.658872903E2,-8.405409455E-1,-2.952527046E0,1.573379040E0
1.658923803E2,-1.123915911E0,-2.628263474E0,1.789398432E0
1.658974784E2,-1.375577688E0,-2.223226547E0,1.976787806E0
1.659023884E2,-1.547782779E0,-1.818820000E0,2.082635164E0
1.659073943E2,-1.564328671E0,-1.486794472E0,2.159527779E0
1.659124376E2,-1.525906086E0,-1.164890289E0,2.250048399E0
1.659174809E2,-1.461089134E0,-7.717800140E-1,2.344048738E0
1.659225369E2,-1.369780183E0,-3.697090149E-1,2.398222923E0
1.659275809E2,-1.204290390E0,-1.607990265E-2,2.474478006E0
1.659326248E2,-9.308363795E-1,2.222471237E-1,2.538544178E0
1.659376688E2,-8.791635036E-1,7.615203857E-1,2.757475138E0
1.659427588E2,-7.197962999E-1,1.199618340E0,2.944106817E0
1.659478488E2,-4.433040321E-1,1.627559662E0,3.194042206E0
1.659529388E2,-1.209289134E-1,2.050202370E0,3.401875257E0
1.659580368E2,1.620602310E-1,2.458062172E0,3.538825512E0
1.659629468E2,4.934936762E-1,2.927766800E0,3.735028744E0
1.659679524E2,9.783575535E-1,3.459269524E0,4.022809029E0
1.659729958E2,1.546712637E0,3.937795639E0,4.494103432E0
1.659780392E2,1.923585773E0,4.329989433E0,5.031159401E0
1.659831292E2,1.613901377E0,4.396836281E0,5.349203587E0
1.659882192E2,8.002876639E-1,4.119510651E0,5.340831757E0
1.659933092E2,3.110736609E-3,3.665713310E0,5.035936832E0
1.659984076E2,-5.397138000E-1,3.212559700E0,4.625843525E0
1.660034378E2,-1.073312759E0,2.956119537E0,4.195737362E0
1.660084887E2,-1.511933446E0,2.814910889E0,3.906279564E0
1.660135395E2,-1.952058911E0,2.736250877E0,3.554368973E0
1.660185904E2,-2.280077457E0,2.638838768E0,3.161408424E0
1.660236239E2,-2.373586178E0,2.398426056E0,3.001972198E0
1.660286739E2,-2.153267384E0,2.120496750E0,3.293006420E0
1.660337239E2,-1.678524494E0,1.656895638E0,3.827135324E0
1.660387739E2,-1.017233610E0,1.175323486E0,4.527478695E0
1.660438100E2,-2.611938119E-1,8.718891144E-1,5.491107464E0
1.660488593E2,4.937795997E-1,8.036813736E-1,6.008314610E0
1.660539086E2,1.358717918E0,1.156796455E0,6.265027523E0
1.660589579E2,1.537192464E0,2.250913620E0,5.352551460E0
1.660639960E2,1.352113962E0,3.864983559E0,3.766592741E0
1.660690447E2,1.537350893E0,5.261914253E0,3.382111311E0
1.660740935E2,1.639824390E0,6.537271500E0,4.000335217E0
1.660791422E2,1.727103114E0,7.451329231E0,4.698420525E0
1.660841821E2,1.793993592E0,7.525430679E0,4.602620125E0
1.660892304E2,1.400759101E0,6.980175972E0,3.989824295E0
1.660942787E2,8.253847957E-1,6.433230400E0,3.201239347E0
1.660993269E2,4.121571183E-1,5.880113602E0,1.882656932E0
1.661043681E2,-3.357187510E-1,5.058574677E0,3.617373705E-1
1.661094161E2,-1.728043556E0,4.132463455E0,-1.790744543E0
1.661144640E2,-3.597947359E0,3.112354279E0,-4.206472397E0
1.661195119E2,-5.417640209E0,2.094547272E0,-6.183025360E0
1.661245541E2,-6.971460819E0,1.466595650E0,-7.994588375E0
1.661296018E2,-8.162589073E0,8.644485474E-1,-1.022531509E1
1.661346494E2,-8.846081734E0,3.164672852E-1,-1.205870724E1
1.661396970E2,-8.784782410E0,-2.400369644E-1,-1.292687130E1
1.661447401E2,-8.127957344E0,-7.529335022E-1,-1.234502697E1
1.661497876E2,-7.100156784E0,-9.547834396E-1,-1.139798737E1
1.661548350E2,-6.102276325E0,-7.121763229E-1,-1.052303886E1
1.661598824E2,-5.118911743E0,-1.739130020E-1,-9.564195633E0
1.661649262E2,-4.344826221E0,7.314958572E-1,-8.537676811E0
1.661699734E2,-3.736489534E0,1.750216484E0,-7.522050381E0
1.661750206E2,-3.054092884E0,2.528361320E0,-6.514268875E0
1.661800679E2,-2.248669624E0,3.291218758E0,-5.798420906E0
1.661851122E2,-1.371211767E0,4.115553856E0,-5.295261383E0
1.661901593E2,-5.056587458E-1,4.695431709E0,-4.931211472E0
1.661952064E2,1.393235922E-1,4.906958580E0,-4.805473804E0
1.662002534E2,7.610346079E-1,4.765007973E0,-4.917819500E0
1.662052982E2,1.360276937E0,4.327427864E0,-5.058758736E0
1.662103452E2,1.817747355E0,3.632803917E0,-5.192043781E0
1.662153921E2,2.272205591E0,2.729180336E0,-5.306032658E0
1.662204391E2,2.843599558E0,1.664509773E0,-5.245654106E0
1.662254842E2,3.131438494E0,8.740386963E-1,-4.998917103E0
1.662305311E2,3.212695599E0,2.855377197E-1,-4.442682743E0
1.662355780E2,3.063049078E0,-2.065448761E-1,-3.739635944E0
1.662406249E2,2.939996481E0,-6.645374298E-1,-3.152278662E0
1.662456702E2,2.995576859E0,-9.498014450E-1,-2.636882782E0
1.662507170E2,3.047832966E0,-1.320811272E0,-1.968101144E0
1.662557638E2,3.096742630E0,-1.720056534E0,-1.360544920E0
1.662608106E2,2.998922825E0,-2.142692566E0,-8.418602347E-1
1.662658562E2,2.955407619E0,-2.612587929E0,-4.303195775E-1
1.662709029E2,2.889775515E0,-3.072298050E0,-1.636537015E-1
1.662759496E2,2.802411079E0,-3.493158817E0,1.403893828E-1
1.662809964E2,2.770263433E0,-3.927844524E0,3.578372598E-1
1.662860422E2,2.683809042E0,-4.333342075E0,5.606067181E-1
1.662910889E2,2.481440067E0,-4.690607548E0,7.296136618E-1
1.662961355E2,2.230641603E0,-5.014096737E0,8.218014240E-1
1.663011822E2,1.959983826E0,-5.308656693E0,8.849163651E-1
1.663061890E2,1.679212093E0,-5.469141006E0,9.523742199E-1
1.663112337E2,1.354779482E0,-5.605731964E0,9.282293320E-1
1.663162783E2,1.000948548E0,-5.632385254E0,9.893150330E-1
1.663213231E2,5.597816110E-1,-5.635298729E0,1.106586456E0
1.663264141E2,1.074555516E-1,-5.633590698E0,1.270798802E0
1.663314612E2,-3.472406864E-1,-5.588937759E0,1.386812091E0
1.663365082E2,-7.045710087E-1,-5.563529015E0,1.363631368E0
1.663415552E2,-9.313971996E-1,-5.452108383E0,1.287618637E0
1.663466002E2,-1.204975009E0,-5.336082458E0,1.321109056E0
1.663516471E2,-1.429989338E0,-5.244123459E0,1.358846903E0
1.663566941E2,-1.568524361E0,-5.104444504E0,1.424810171E0
1.663617409E2,-1.721019268E0,-4.993625164E0,1.456925035E0
1.663667862E2,-1.930822372E0,-4.863776684E0,1.565572262E0
1.663718330E2,-2.117070675E0,-4.690976620E0,1.669824600E0
1.663768799E2,-2.127215385E0,-4.556555271E0,1.726922393E0
1.663819267E2,-2.095739603E0,-4.422192097E0,1.756152034E0
1.663869722E2,-1.774464369E0,-4.369170666E0,1.872550726E0
1.663920190E2,-1.292527199E0,-4.416535854E0,1.961576939E0
1.663970657E2,-7.498887777E-1,-4.511580944E0,1.985696435E0
1.664021125E2,-2.703050375E-1,-4.616019726E0,1.907083750E0
1.664071582E2,2.660427094E-1,-4.734637737E0,1.797469974E0
1.664122049E2,6.969189048E-1,-4.757445812E0,1.690388441E0
1.664172516E2,1.022679090E0,-4.732401371E0,1.647820830E0
1.664222983E2,1.224283695E0,-4.693036556E0,1.593247294E0
1.664273442E2,1.325699568E0,-4.596320629E0,1.483601570E0
1.664323909E2,1.517879605E0,-4.394478321E0,1.428751945E0
1.664374376E2,1.690348506E0,-4.145011425E0,1.375717640E0
1.664424842E2,1.919754505E0,-3.828861713E0,1.342998862E0
1.664475302E2,2.081897259E0,-3.403080463E0,1.363906622E0
1.664525769E2,2.186701059E0,-2.872612953E0,1.375297308E0
1.664576235E2,2.272732019E0,-2.223268509E0,1.467321992E0
1.664626702E2,2.201182842E0,-1.560420036E0,1.572332621E0
1.664677162E2,2.020088196E0,-8.554067612E-1,1.732697129E0
1.664727628E2,1.829814434E0,-1.274166107E-1,1.957507610E0
1.664778094E2,1.625274658E0,5.565729141E-1,2.169951677E0
1.664828560E2,1.391602993E0,1.196641922E0,2.274426699E0
1.664879021E2,1.310125828E0,1.831120491E0,2.385756969E0
1.664929488E2,1.227385402E0,2.498289108E0,2.499169588E0
1.664979953E2,1.186357498E0,3.112032890E0,2.552574158E0
1.665030419E2,1.196332693E0,3.696353912E0,2.637153149E0
1.665080881E2,1.214362383E0,4.260859489E0,2.734057903E0
1.665131347E2,1.326739430E0,4.733840942E0,2.843460560E0
1.665181813E2,1.399702907E0,5.215847015E0,2.937034369E0
1.665232279E2,1.471560597E0,5.563410759E0,3.115821362E0
1.665282741E2,1.623763919E0,5.666708946E0,3.351424456E0
1.665333207E2,1.794612885E0,5.569067955E0,3.524720192E0
1.665383672E2,1.921956062E0,5.313783646E0,3.688810110E0
1.665434138E2,2.120151997E0,4.929770470E0,3.824497223E0
1.665484601E2,2.589772940E0,4.355028152E0,3.950617552E0
1.665535067E2,2.976853848E0,3.886293411E0,4.066922665E0
1.665585532E2,3.263001919E0,3.561655998E0,4.187245369E0
1.665635997E2,3.424736977E0,3.347446442E0,4.282512188E0
1.665686461E2,3.486052752E0,3.200494766E0,4.433669090E0
1.665736927E2,3.413989305E0,3.111137390E0,4.730876446E0
1.665787392E2,3.233007431E0,3.017120361E0,5.092455864E0
1.665837857E2,2.843552113E0,2.942327499E0,5.403452873E0
1.665888321E2,2.189389229E0,2.881911278E0,5.677871704E0
1.665938787E2,1.199278593E0,2.816730499E0,5.762734413E0
1.665989252E2,-9.347659349E-2,2.732495308E0,5.539380550E0
1.666039717E2,-1.135431051E0,3.074110031E0,4.678925514E0
1.666090180E2,-1.817595720E0,3.721524239E0,2.886161327E0
1.666140645E2,-2.002111673E0,4.597887039E0,6.492905617E-1
1.666191111E2,-1.565164804E0,5.325171471E0,-1.234318852E0
1.666241576E2,-9.938583374E-1,5.865279198E0,-2.177951336E0
1.666292041E2,-6.887403727E-1,6.218381882E0,-2.650966883E0
1.666342506E2,-6.491055489E-1,6.198164940E0,-2.671795607E0
1.666392971E2,-7.173853517E-1,6.206780434E0,-2.478008986E0
1.666443437E2,-6.510683298E-1,6.048094749E0,-2.053240538E0
1.666493901E2,-3.603920937E-1,5.612158775E0,-1.475831509E0
1.666544366E2,6.338864565E-2,5.009022713E0,-1.158393383E0
1.666594831E2,6.204062700E-1,4.023427963E0,-1.169981956E0
1.666645296E2,1.114897251E0,2.856512070E0,-1.327038288E0
1.666695761E2,1.476002455E0,1.804903030E0,-1.671963930E0
1.666746226E2,1.742042542E0,1.078907967E0,-2.194980621E0
1.666796691E2,1.927323818E0,6.208410263E-1,-2.652493954E0
1.666847156E2,2.084269524E0,3.348646164E-1,-3.102228165E0
1.666897620E2,2.246342659E0,2.400646210E-1,-3.300536633E0
1.666948086E2,2.246046543E0,2.599077225E-1,-3.444318056E0
1.666998551E2,2.404170513E0,3.275489807E-1,-3.768962860E0
1.667049016E2,2.621075630E0,5.723152161E-1,-4.286257744E0
1.667099480E2,2.663539648E0,9.511461258E-1,-5.003576756E0
1.667149945E2,2.408235550E0,1.258385658E0,-5.838172436E0
1.667200411E2,1.970265627E0,1.427247047E0,-6.746112347E0
1.667250876E2,1.445362329E0,1.539144516E0,-7.597906113E0
1.667301341E2,7.998863459E-1,1.636995316E0,-8.479505539E0
1.667351806E2,-2.489089966E-4,1.682281494E0,-9.089195251E0
1.667402271E2,-7.842919230E-1,1.808717728E0,-8.942444801E0
1.667452736E2,-1.319421887E0,1.819971085E0,-8.174024582E0
1.667501836E2,-1.517055869E0,1.663587570E0,-6.887497425E0
1.667552021E2,-1.495761871E0,1.373287201E0,-5.409618378E0
1.667602408E2,-1.418101788E0,9.685087204E-1,-4.051707268E0
1.667652794E2,-1.269075274E0,4.016971588E-1,-3.062764406E0
1.667703694E2,-1.114273906E0,-2.312364578E-1,-2.348499298E0
1.667754594E2,-1.096718192E0,-9.349441528E-1,-1.815564394E0
1.667805494E2,-1.105938792E0,-1.637579918E0,-1.472073674E0
1.667856394E2,-1.089282274E0,-2.272185326E0,-1.212126970E0
1.667906919E2,-1.119079471E0,-2.881885529E0,-1.030745268E0
1.667957397E2,-1.180991173E0,-3.495412350E0,-8.470566273E-1
1.668007876E2,-1.308494091E0,-4.041024685E0,-6.903004646E-1
1.668058354E2,-1.425443411E0,-4.451855183E0,-6.041686535E-1
1.668108779E2,-1.527730465E0,-4.790246487E0,-5.937638283E-1
1.668159255E2,-1.616288185E0,-5.080220699E0,-7.460731268E-1
1.668209730E2,-1.744565964E0,-5.274040222E0,-7.417821288E-1
1.668260206E2,-1.803294063E0,-5.505761147E0,-6.104748845E-1
1.668310639E2,-1.730868459E0,-5.684498787E0,-4.526646137E-1
1.668361113E2,-1.604051709E0,-5.944248199E0,-1.533804983E-1
1.668411586E2,-1.427696943E0,-6.088848114E0,1.397077888E-1
1.668462059E2,-1.230114698E0,-6.209319115E0,4.658699632E-1
1.668511159E2,-1.026041746E0,-6.281833649E0,7.407653928E-1
1.668560506E2,-9.005177617E-1,-6.258613586E0,8.927685618E-1
1.668610861E2,-8.722217083E-1,-6.216308594E0,1.094523907E0
1.668661216E2,-8.125694990E-1,-6.140668869E0,1.203874230E0
1.668712116E2,-6.833633780E-1,-5.993517876E0,1.216786146E0
1.668763016E2,-5.371028185E-1,-5.813213348E0,1.214549899E0
1.668813623E2,-4.454939365E-1,-5.513726234E0,1.092004418E0
1.668864039E2,-3.411071599E-1,-5.214747429E0,9.493002892E-1
1.668914647E2,-1.522628069E-1,-4.806273937E0,7.142595053E-1
1.668965074E2,7.784724236E-2,-4.336255550E0,6.252933145E-1
1.669015500E2,2.682446837E-1,-3.986460209E0,5.425349474E-1
1.669065926E2,4.097541869E-1,-3.656283855E0,6.139241457E-1
1.669116506E2,5.266312957E-1,-3.422199726E0,7.051430941E-1
1.669166940E2,5.568287373E-1,-3.169301510E0,8.544408679E-1
1.669217374E2,5.722588301E-1,-2.993257523E0,1.095372200E0
1.669267808E2,5.586008430E-1,-2.884414673E0,1.261108756E0
1.669318708E2,4.678905010E-1,-2.928778648E0,1.309252024E0
